,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,wr,std_rank
479,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.7194741946681514,0.24001184169552944
480,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7193872971432012,0.25315676180967306
481,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.70797382516633,0.35013115983222237
482,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.711619271363668,0.3399502332516719
483,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.7289501566584211,0.25197122526877547
484,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.7154319530768687,0.26700728858378153
485,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.7096000121268657,0.3635381049905573
486,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7068228770771625,0.31858784434274334
487,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7094028962570599,0.28712021267915927
488,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.710021308280399,0.2816905361617914
489,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.7084775320472494,0.26778821168189887
490,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.7077669377320039,0.2738362537350544
491,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7070823278600205,0.29118083164145714
492,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7067716985901815,0.2906170849516021
493,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7094622233991915,0.2735085918338761
494,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7079994974946182,0.2581988897471611
495,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7056133974318803,0.2789952551049259
496,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7199201515523308,0.3478392290212026
497,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7072399102360243,0.34398479812134536
498,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.716351213635012,0.26922554792056297
499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7080084877105246,0.25188079705839717
500,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7062590517222244,0.31682786303979565
501,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7044429975900538,0.3591297567458617
502,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7061623557187912,0.3620242273307079
503,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7053809558433444,0.23605236859798873
504,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7089418596460894,0.3324324108265393
505,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.7086173454487636,0.26726124191242445
506,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7081772578689833,0.33178101151527206
507,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7078231861518527,0.34850678690590875
508,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7062896504494626,0.3508512097348868
509,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7095558981469282,0.32242293048251885
510,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.710774089680088,0.31654132857876977
511,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7176717293143026,0.30716705803210714
512,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7079994974946182,0.40532174168888874
513,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.7115017355514627,0.2823701726023678
514,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7119273282846824,0.38409715608235523
515,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.7192869941073234,0.3116764791856902
516,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707815871338133,0.3725415216518705
517,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7076632235203173,0.3543724444957961
518,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7062942376832704,0.3592359068115887
519,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7101385081619435,0.26438733375798396
520,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7130981872002117,0.30043780643667456
521,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.708913624563809,0.3696711322672438
522,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7059244006589239,0.40089186286863654
523,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7132605150707136,0.2762909161244302
524,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70751263849993,0.3107512800049123
525,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.7090999168690737,0.354765750398268
526,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7092461088036816,0.3337774304206265
527,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7154925258628944,0.2792492395335518
528,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.7130767729501347,0.29493118846706307
529,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7094664269748847,0.30839902637837796
530,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7090652395104109,0.3196012048867532
531,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7103016494341317,0.3309333972188913
532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7042258023744355,0.3788266297194739
533,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7050004751463468,0.3172969270281038
534,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.704345930320094,0.41482928215512144
535,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7022099545572253,0.341559892419184
536,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7044208145804188,0.46907274464210974
537,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7051819618110805,0.37869973676134167
538,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7042647904759447,0.3752208095042111
539,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699267134705133,0.39847682966991166
540,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6997227798695304,0.3038084562007313
541,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7006284918367078,0.38401953746474826
542,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.6983036613555971,0.3823028881420947
543,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.705015276058646,0.4288289061726492
544,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.7015503644332323,0.3767867486632909
545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7020656214346177,0.2481817940513581
546,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6914486224589944,0.355808307609625
547,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7035621344673882,0.43405498392661873
548,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7025947219637183,0.41266191376532896
549,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.7053307452715583,0.3132511686261672
550,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7004396471788098,0.35803666259188194
551,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7014607224764403,0.39778389811342113
552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7010519893772794,0.3916886169398069
553,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7028060440225486,0.3922557509115638
554,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6962131445863287,0.38628338843661053
555,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7027306090126768,0.4291975376394761
556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7031238224928188,0.3127716210856121
557,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.7038411738846583,0.46972345158373974
558,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.7057318553875069,0.3924006544779993
559,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.6995234476129706,0.3760417665066079
560,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0.702680631529544,0.3339232297202886
561,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.7015899836767227,0.38475238535244716
562,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7029238652935631,0.3987691254022261
563,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7007025987621225,0.3763863263545404
564,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6997202357319843,0.37074382043691145
565,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7024494865849619,0.31572058402880104
566,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7053812411449129,0.3001548740758598
567,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7015144847517224,0.43002439851559654
568,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.7081500260187475,0.34192638810268006
569,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.6979988605498509,0.33178403391557343
570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7024382679219011,0.330088725389613
571,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7011608639012387,0.3459724984691264
572,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7019131018384437,0.33878123807661964
573,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.7024988363458445,0.4189626009764466
574,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.7020952258891662,0.4504376634673779
575,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6993016988386135,0.37010333332452316
576,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6992277114316285,0.352405247039157
577,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6983576338050972,0.34486765270327435
578,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.700455714939598,0.37047829782349656
579,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702516931934919,0.37145670723316654
580,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7044937689500765,0.3956772560319461
581,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.7025559469984831,0.39696007616977663
582,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.70647537416011,0.3968556851370842
583,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.702393756669366,0.4067446084099803
584,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7048462934578144,0.3428189015270505
585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699754859862812,0.40223367451671255
586,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7010595428258107,0.31727502653111145
587,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.7048087402374493,0.1791182105017057
588,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7110063523609732,0.3443534850094394
589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7072830756710851,0.32394177193585
590,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.7015649321524181,0.3637842975604021
591,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.7061793802160254,0.30441512117813635
592,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.7046889092536573,0.3774430225797235
593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7044495166175659,0.5388078069347667
594,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7040021392751774,0.2981423969999719
595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7016532088719192,0.3470687257291656
596,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7027405325955031,0.3463168633090159
597,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6965696078439086,0.34466540427997033
598,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.70410589930771,0.31810450514017585
599,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7044125380473965,0.0
600,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7046093339608136,0.40824829046386313
601,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7058123976344809,0.29864110222222917
602,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.7057376137142852,0.3038632353957154
603,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.7245342104509547,0.2513875047086729
604,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7087409042096446,0.2779124944537112
605,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7041382327284961,0.30472470011002206
606,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7089194231961191,0.3059302988996889
607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.7083028605498509,0.3266891587604536
608,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.7062937996135658,0.1856953381770519
609,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7050277760984204,0.27988595650487474
610,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7054117162608207,0.35380141124152015
611,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.7074923404480769,0.3042102227886545
612,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7066078456978734,0.2814979066149008
613,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7064721203599751,0.31591758667194747
614,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7062428006512694,0.29490100851598955
615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7084261808631274,0.2998746486007206
616,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.7037993711412072,0.3898822704960665
617,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7053235869496486,0.22976849350174322
618,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7049560076476561,0.2709477780176439
619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.7019681201467448,0.29927274237769785
620,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7024192460098388,0.26322021538035745
621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7038538845857989,0.4486632381850571
622,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7038850208839948,0.2876590825052248
623,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7019363201622546,0.38612765687584016
624,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7041230493651937,0.404843324492932
625,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702868243252468,0.2713293190108535
626,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.704571479620314,0.592613260221602
627,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.701798229050409,0.3884492980336778
628,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7045430070103516,0.33543938523837485
629,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7028737100439276,0.3252843241291797
630,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7038399605159478,0.3082965395246524
631,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.7057216002538103,0.3637368723841984
632,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7075390479801557,0.32527976026086036
633,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7093848542431352,0.2901596128424568
634,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7053718170286837,0.437069674459606
635,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7024799340184964,0.35628357314942827
636,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.7015589156061406,0.31060640834669795
637,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7024890752663686,0.29928023986195773
638,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7060196167537436,0.3366730839139042
639,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7055760777945639,0.3534259610016076
640,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7003640645342281,0.4690203057024879
641,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.7075012877470691,0.3675347922238549
642,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.7043734804858761,0.3519167252719092
643,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7044732000060825,0.5204164998665333
644,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7056632188110624,0.3590323799770597
645,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7055889964650112,0.3372306181175108
646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7063648450727072,0.3158298449255138
647,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.7095995013476946,0.3528569824864537
648,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7086979939821481,0.29557107259197085
649,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.7039917359257304,0.30901221019493047
650,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7049558301620288,0.42220273853438445
651,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.7152477946359833,0.27802435724430724
652,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7085554488554314,0.3401460785485889
653,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.7064120232435652,0.3105594510219382
654,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.7151897524330639,0.3497795305238104
655,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7136578539995001,0.2994320711629946
656,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.7075077649102447,0.32406423977602994
657,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.7155438219259908,0.2686635950050508
658,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7040529218500108,0.36782731663907237
659,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.711645288187803,0.3049991523007548
660,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7085907661856096,0.3460743706143646
661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7106193223229769,0.28571250866644016
662,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.703537429139411,0.3466012843760476
663,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7095915544832972,0.378265995897099
664,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7049033471085413,0.3575931059427367
665,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.6964689172319687,0.38783430066238783
666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7040367029638698,0.3952847075210475
667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7025947219637183,0.3854227868687594
668,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7036674765000943,0.4961976634488732
669,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7016351865184411,0.3662876829305985
670,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.7021330854409528,0.4016695761728133
671,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.705230462979684,0.3749275970378584
672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6981885418834618,0.42626008305048213
673,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.7049545406011032,0.305457099025902
674,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7010179356901599,0.3138052715837458
675,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7051390393871364,0.37548749961132294
676,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7025641935048706,0.35681098663884253
677,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7046790270547248,0.0
678,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.6890679474176931,0.36124253108708493
679,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6985805608535798,0.36574260270126435
680,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7009638335682971,0.5266250657723665
681,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.701262783722352,0.4964244132470047
682,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.7002049585346494,0.4224829597581054
683,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.698976116629313,0.4122098135412921
684,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7097671400416269,0.2796182649661289
685,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7011096893543165,0.3187684096357731
686,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7057643537526758,0.3297227703134224
687,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6948768269808234,0.3914054945188872
688,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6967599085997019,0.372119873579723
689,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7010975921077338,0.41136226198548764
690,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.703434958156636,0.37756593968334357
691,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.7046703331853035,0.34873098585100076
692,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7064627427242761,0.33280289139094577
693,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7060045520864704,0.3500743058035586
694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7072878049410014,0.3957597644269065
695,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7038195300093564,0.41166297278484415
696,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.7014446899327246,0.2965964166153768
697,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7041451834856208,0.4502251688907482
698,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.704023331970283,0.39919509659588615
699,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.706472237999462,0.3354205745762583
700,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7029196169037242,0.3667189095488392
701,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.705348274004069,0.2357022603955159
702,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7014324868615607,0.3955355554858156
703,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7048242553419908,0.29814239699997197
704,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.703135119611916,0.26638242426931247
705,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.7119921496370653,0.34721405219146245
706,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7040658828745964,0.3481553119113957
707,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7078742617310811,0.37315437294303755
708,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7039392273840765,0.32119370114391105
709,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7106315187028762,0.3186675491926701
710,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.705217778939811,0.3114853692210264
711,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7048122715583891,0.0
712,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7017897512805047,0.2711379168326359
713,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.705533154455593,0.34550737400922216
714,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7042164866749203,0.36388331535490315
715,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7018144740190351,0.41338134372969754
716,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7023030741921638,0.4309055716168978
717,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.6975726099645684,0.3972379483585362
718,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7050004751463468,0.44597267361999154
